id,show_id,user_id,rating,date
7777,s5484,61,7.5,2022-08-01
7778,s183,153,7.1,2020-09-01
7779,s55,85,3.6,2018-02-01
7780,s5967,384,9.7,2019-09-01
7781,s7035,20,7.2,2022-05-01
7782,s6639,316,1.0,2021-06-01
7783,s2280,306,7.5,2022-06-01
7784,s1496,45,7.8,2018-11-01
7785,s8055,278,5.2,2021-08-01
7786,s5512,449,3.0,2019-02-01
7787,s864,250,7.9,2021-10-01
7788,s2436,418,6.6,2018-01-01
7789,s4055,70,1.6,2021-02-01
7790,s3675,157,7.7,2022-04-01
7791,s8334,215,5.8,2019-11-01
7792,s3743,192,5.2,2019-08-01
7793,s7091,116,2.2,2023-01-01
7794,s8055,378,7.4,2019-06-01
7795,s5378,40,1.8,2022-03-01
7796,s1561,174,2.8,2021-01-01
7797,s920,73,8.9,2023-02-01
7798,s4588,135,2.6,2022-06-01
7799,s2906,307,4.2,2023-10-01
7800,s974,493,7.1,2023-02-01
7801,s6704,32,3.8,2018-01-01
7802,s352,374,7.0,2018-01-01
7803,s8807,194,9.0,2022-12-01
7804,s7178,110,4.2,2022-07-01
7805,s2734,354,4.7,2022-03-01
7806,s8513,300,4.2,2018-01-01
7807,s4823,160,1.1,2018-10-01
7808,s2171,77,8.9,2023-12-01
7809,s4058,344,4.4,2018-06-01
7810,s3514,360,7.1,2022-11-01
7811,s3808,195,9.8,2018-07-01
7812,s6500,53,2.1,2022-04-01
7813,s1397,288,8.2,2020-07-01
7814,s3294,96,3.1,2021-12-01
7815,s6342,361,6.3,2019-09-01
7816,s5199,118,7.5,2022-04-01
7817,s1539,362,3.2,2018-10-01
7818,s937,420,4.2,2022-04-01
7819,s2996,353,3.7,2022-12-01
7820,s783,261,6.7,2022-05-01
7821,s6914,474,6.2,2022-09-01
7822,s7777,381,6.3,2023-12-01
7823,s4416,324,9.0,2021-02-01
7824,s1969,46,9.5,2019-01-01
7825,s4480,231,4.1,2020-12-01
7826,s5366,98,6.1,2020-06-01
7827,s5661,494,6.4,2021-04-01
7828,s5140,304,7.2,2022-01-01
7829,s7520,459,4.8,2021-05-01
7830,s8525,392,4.0,2023-01-01
7831,s624,458,5.7,2020-06-01
7832,s6711,397,5.3,2018-03-01
7833,s3585,373,3.5,2019-08-01
7834,s7773,114,5.5,2020-06-01
7835,s6506,357,5.6,2019-10-01
7836,s4944,333,3.3,2022-02-01
7837,s5013,377,1.2,2021-03-01
7838,s4689,457,8.8,2018-03-01
7839,s6497,444,5.7,2019-07-01
7840,s2657,290,6.7,2022-09-01
7841,s4927,122,6.7,2023-08-01
7842,s1007,387,1.6,2023-07-01
7843,s5705,418,5.9,2019-06-01
7844,s3463,141,1.0,2020-12-01
7845,s5757,500,3.8,2023-08-01
7846,s3893,183,6.5,2022-11-01
7847,s6294,307,7.6,2018-01-01
7848,s8197,207,9.5,2019-08-01
7849,s8293,9,4.5,2022-12-01
7850,s6133,96,9.6,2019-01-01
7851,s2975,492,7.7,2021-03-01
7852,s6883,335,1.1,2022-06-01
7853,s8555,375,1.0,2019-08-01
7854,s2048,396,3.2,2018-07-01
7855,s716,348,4.3,2019-06-01
7856,s2992,466,9.1,2022-11-01
7857,s8777,22,9.5,2021-07-01
7858,s5499,318,2.2,2023-08-01
7859,s7670,76,2.4,2023-09-01
7860,s1135,217,5.0,2018-06-01
7861,s4085,121,1.2,2018-06-01
7862,s4055,71,4.9,2022-05-01
7863,s7102,388,1.8,2019-08-01
7864,s6664,32,4.4,2018-12-01
7865,s4853,289,2.4,2022-07-01
7866,s6464,190,3.1,2019-01-01
7867,s2687,130,3.2,2023-05-01
7868,s399,174,2.4,2019-03-01
7869,s5611,150,1.5,2023-04-01
7870,s7335,133,1.1,2018-11-01
7871,s4310,442,2.2,2019-09-01
7872,s2773,114,8.4,2018-03-01
7873,s400,474,8.0,2019-09-01
7874,s5253,43,3.2,2018-05-01
7875,s826,364,4.4,2018-10-01
7876,s4830,141,5.9,2023-07-01
7877,s7275,453,2.0,2023-03-01
7878,s5860,285,5.1,2020-11-01
7879,s1077,367,6.3,2021-10-01
7880,s1753,354,7.0,2023-06-01
7881,s3572,426,7.1,2019-07-01
7882,s706,235,5.2,2021-08-01
7883,s792,422,9.2,2022-10-01
7884,s1524,240,7.2,2020-07-01
7885,s4366,393,7.8,2020-10-01
7886,s4579,337,3.8,2018-08-01
7887,s8375,418,7.0,2021-06-01
7888,s257,217,8.6,2021-03-01
7889,s8798,281,5.7,2019-12-01
7890,s4419,210,2.9,2019-08-01
7891,s3014,156,1.0,2019-01-01
7892,s515,75,4.9,2021-12-01
7893,s2920,178,6.1,2018-02-01
7894,s8193,259,2.7,2022-02-01
7895,s5921,236,4.8,2019-05-01
7896,s3325,288,7.5,2018-04-01
7897,s7228,452,8.5,2020-06-01
7898,s1904,375,2.0,2021-01-01
7899,s6940,394,4.4,2019-05-01
7900,s3357,130,2.4,2021-05-01
7901,s1688,493,3.0,2018-02-01
7902,s5190,354,7.5,2023-02-01
7903,s1828,86,9.5,2020-09-01
7904,s8106,155,9.0,2018-11-01
7905,s5998,167,7.2,2020-07-01
7906,s2688,6,2.9,2019-04-01
7907,s4613,35,1.4,2020-07-01
7908,s8650,258,5.8,2023-12-01
7909,s3468,243,4.6,2022-01-01
7910,s1117,176,2.3,2018-09-01
7911,s1168,471,7.5,2021-12-01
7912,s3843,366,3.1,2021-11-01
7913,s3230,86,8.7,2022-09-01
7914,s7684,303,5.3,2019-09-01
7915,s173,279,5.3,2020-11-01
7916,s3384,165,5.7,2019-10-01
7917,s2610,146,9.1,2021-07-01
7918,s3178,372,2.5,2021-02-01
7919,s1913,299,6.7,2019-08-01
7920,s6198,397,1.4,2022-12-01
7921,s2269,109,5.1,2018-08-01
7922,s1039,203,9.3,2020-02-01
7923,s7212,465,8.7,2021-06-01
7924,s5241,358,8.5,2018-07-01
7925,s2026,59,7.8,2020-05-01
7926,s1426,136,8.5,2020-02-01
7927,s984,341,7.9,2022-11-01
7928,s2707,174,3.1,2023-06-01
7929,s7104,237,6.5,2021-07-01
7930,s6630,290,1.2,2021-10-01
7931,s3610,100,8.2,2021-08-01
7932,s8805,112,2.3,2022-11-01
7933,s385,368,2.0,2019-10-01
7934,s8261,240,6.0,2018-06-01
7935,s6916,130,6.0,2023-05-01
7936,s4962,88,4.1,2020-04-01
7937,s8685,51,3.4,2020-05-01
7938,s277,39,1.1,2021-03-01
7939,s159,210,2.7,2019-01-01
7940,s827,347,3.7,2018-07-01
7941,s5927,215,3.3,2020-04-01
7942,s8214,1,2.2,2021-03-01
7943,s24,250,1.4,2021-05-01
7944,s5481,114,9.4,2020-11-01
7945,s4131,446,8.7,2020-11-01
7946,s4572,225,7.0,2018-05-01
7947,s6884,368,7.3,2019-12-01
7948,s6145,258,3.8,2019-02-01
7949,s1895,453,9.6,2018-06-01
7950,s4384,31,9.0,2018-04-01
7951,s6324,326,8.5,2019-05-01
7952,s5208,424,6.1,2020-11-01
7953,s4800,185,8.5,2022-02-01
7954,s3792,335,3.3,2021-06-01
7955,s8465,40,5.5,2020-07-01
7956,s1921,38,8.1,2018-05-01
7957,s2187,30,6.9,2022-12-01
7958,s1560,48,3.3,2022-10-01
7959,s6919,329,4.0,2020-03-01
7960,s142,128,8.0,2022-07-01
7961,s4940,498,7.4,2023-11-01
7962,s5297,412,5.4,2021-10-01
7963,s6612,207,3.2,2022-10-01
7964,s3478,453,3.7,2021-07-01
7965,s1757,431,1.4,2019-08-01
7966,s426,486,1.2,2023-10-01
7967,s5366,420,7.2,2020-12-01
7968,s1954,494,4.4,2023-01-01
7969,s6700,230,4.1,2021-04-01
7970,s3461,319,4.2,2023-03-01
7971,s2868,280,9.5,2020-05-01
7972,s2962,72,9.3,2019-02-01
7973,s2092,457,9.8,2019-11-01
7974,s7506,284,5.9,2018-01-01
7975,s5051,197,9.2,2022-09-01
7976,s590,277,9.0,2018-10-01
7977,s3680,362,9.0,2022-02-01
7978,s3941,312,9.4,2021-05-01
7979,s385,462,7.1,2019-05-01
7980,s5218,289,6.1,2020-08-01
7981,s6688,222,2.6,2021-11-01
7982,s4550,358,3.8,2019-03-01
7983,s5817,164,7.6,2023-03-01
7984,s3376,257,2.6,2023-05-01
7985,s6786,33,7.5,2020-01-01
7986,s5242,272,5.5,2022-12-01
7987,s8692,216,9.3,2020-11-01
7988,s1920,181,5.2,2018-04-01
7989,s498,263,6.2,2019-10-01
7990,s8375,226,5.1,2018-02-01
7991,s7686,184,5.2,2021-08-01
7992,s4162,380,9.4,2023-04-01
7993,s5327,352,2.2,2021-05-01
7994,s5861,336,7.2,2018-08-01
7995,s5051,98,3.6,2020-04-01
7996,s5312,471,1.6,2020-11-01
7997,s2193,187,4.2,2023-05-01
7998,s6026,319,1.9,2022-08-01
7999,s4878,94,2.1,2019-09-01
8000,s4784,500,7.6,2022-02-01
8001,s755,89,4.6,2018-07-01
8002,s138,325,5.9,2020-03-01
8003,s6877,92,8.1,2018-07-01
8004,s71,389,2.7,2019-03-01
8005,s653,44,3.7,2023-12-01
8006,s8517,322,6.1,2018-11-01
8007,s6192,130,8.7,2023-04-01
8008,s2063,395,6.4,2022-03-01
8009,s5066,98,9.6,2021-12-01
8010,s1827,17,6.6,2020-03-01
8011,s7423,484,2.3,2023-05-01
8012,s2036,251,2.0,2018-11-01
8013,s2669,153,5.4,2019-05-01
8014,s1064,116,3.4,2019-06-01
8015,s5223,398,7.0,2020-06-01
8016,s5029,250,8.4,2022-06-01
8017,s1770,196,2.1,2021-12-01
8018,s2483,189,8.5,2018-06-01
8019,s6278,124,2.4,2022-02-01
8020,s8398,288,4.6,2018-03-01
8021,s2719,83,7.0,2018-06-01
8022,s6323,391,2.7,2019-10-01
8023,s6631,402,7.0,2019-03-01
8024,s5834,43,3.1,2019-09-01
8025,s2218,148,8.0,2020-12-01
8026,s3701,465,3.2,2022-11-01
8027,s6582,175,6.3,2018-08-01
8028,s5926,324,1.5,2020-01-01
8029,s5274,57,5.7,2023-11-01
8030,s2430,205,8.9,2018-10-01
8031,s487,14,2.7,2023-03-01
8032,s7163,261,2.0,2022-04-01
8033,s6984,459,5.9,2020-10-01
8034,s4483,493,9.4,2022-03-01
8035,s8028,206,3.5,2023-01-01
8036,s3802,458,8.6,2018-05-01
8037,s3769,208,1.1,2018-04-01
8038,s2005,229,6.3,2019-08-01
8039,s5279,216,9.8,2022-07-01
8040,s5118,146,9.3,2019-11-01
8041,s4238,254,6.5,2021-11-01
8042,s5733,59,9.7,2022-07-01
8043,s2198,499,8.0,2019-04-01
8044,s1434,73,1.0,2018-05-01
8045,s6050,396,1.1,2019-10-01
8046,s1044,461,6.3,2020-08-01
8047,s4250,203,1.8,2022-02-01
8048,s5898,95,1.8,2023-01-01
8049,s8398,376,4.4,2020-05-01
8050,s6189,154,9.1,2023-07-01
8051,s4887,373,2.4,2022-01-01
8052,s53,276,7.5,2022-04-01
8053,s4732,75,9.4,2023-10-01
8054,s2875,335,7.9,2020-12-01
8055,s1211,211,2.8,2021-08-01
8056,s952,381,2.6,2023-06-01
8057,s4874,3,4.9,2021-12-01
8058,s6034,156,8.7,2021-03-01
8059,s4900,339,8.6,2019-01-01
8060,s5405,198,7.5,2019-10-01
8061,s5498,112,2.4,2023-10-01
8062,s5607,455,3.0,2021-03-01
8063,s7753,379,7.9,2020-01-01
8064,s4855,199,4.6,2018-06-01
8065,s2880,460,6.9,2023-02-01
8066,s5908,237,1.7,2022-01-01
8067,s8266,308,5.5,2019-12-01
8068,s8642,10,2.9,2019-12-01
8069,s5290,198,9.0,2021-11-01
8070,s2892,402,7.0,2019-12-01
8071,s507,346,3.7,2023-11-01
8072,s8639,238,3.9,2018-12-01
8073,s3200,27,1.8,2019-06-01
8074,s3097,39,9.7,2021-04-01
8075,s2202,194,2.7,2018-07-01
8076,s8619,289,1.2,2023-11-01
8077,s912,170,6.4,2020-08-01
8078,s1097,301,5.7,2020-01-01
8079,s541,130,5.8,2020-03-01
8080,s2975,350,1.8,2019-08-01
8081,s2259,202,7.6,2022-05-01
8082,s7475,298,6.3,2019-02-01
8083,s817,378,5.1,2019-03-01
8084,s2990,60,5.8,2018-10-01
8085,s5819,414,2.0,2021-05-01
8086,s2269,325,5.5,2020-02-01
8087,s4919,469,2.6,2022-03-01
8088,s5523,218,2.5,2020-02-01
8089,s3236,71,6.3,2021-06-01
8090,s3220,208,7.8,2021-02-01
8091,s4714,146,7.9,2019-04-01
8092,s4043,163,7.4,2021-09-01
8093,s5407,483,5.9,2021-02-01
8094,s9,392,2.6,2018-02-01
8095,s4620,304,1.8,2018-12-01
8096,s2452,122,7.7,2023-05-01
8097,s1891,181,2.0,2022-07-01
8098,s5484,480,7.3,2022-05-01
8099,s3506,376,1.7,2019-01-01
8100,s4823,436,3.7,2023-06-01
8101,s962,417,8.9,2020-05-01
8102,s5030,411,5.9,2022-06-01
8103,s6913,481,1.0,2022-11-01
8104,s2086,289,1.9,2023-06-01
8105,s2179,321,1.6,2018-11-01
8106,s7310,216,5.8,2021-10-01
8107,s2469,267,4.5,2018-07-01
8108,s5581,194,2.5,2022-01-01
8109,s5503,255,3.6,2020-04-01
8110,s3917,239,6.4,2019-02-01
8111,s7646,417,5.0,2020-04-01
8112,s3281,323,4.9,2019-09-01
8113,s642,23,6.5,2022-02-01
8114,s2547,497,7.6,2020-04-01
8115,s6492,106,1.3,2021-12-01
8116,s8657,368,8.1,2018-06-01
8117,s3523,252,7.6,2020-10-01
8118,s5647,10,2.8,2018-03-01
8119,s5694,241,5.6,2022-11-01
8120,s2245,312,5.4,2018-08-01
8121,s5506,15,9.7,2018-04-01
8122,s2168,214,7.0,2022-01-01
8123,s2361,244,9.8,2021-02-01
8124,s509,90,2.2,2023-11-01
8125,s3126,252,5.9,2023-01-01
8126,s6588,194,2.5,2018-12-01
8127,s7947,124,6.8,2019-09-01
8128,s6786,418,6.9,2020-12-01
8129,s4522,68,3.7,2022-09-01
8130,s664,348,3.5,2020-05-01
8131,s2202,27,9.6,2021-08-01
8132,s1905,149,5.1,2023-12-01
8133,s334,80,2.5,2021-03-01
8134,s6987,195,4.0,2021-01-01
8135,s5360,429,3.9,2023-04-01
8136,s1809,490,7.5,2023-04-01
8137,s6673,202,3.8,2018-08-01
8138,s4383,408,4.3,2020-05-01
8139,s577,180,4.9,2019-06-01
8140,s4362,211,2.3,2020-12-01
8141,s631,250,8.9,2020-06-01
8142,s144,321,1.9,2018-07-01
8143,s209,490,7.4,2018-04-01
8144,s8366,310,2.4,2019-08-01
8145,s2108,191,5.3,2018-03-01
8146,s506,301,2.7,2018-02-01
8147,s5660,389,1.6,2020-08-01
8148,s4551,251,6.0,2020-04-01
8149,s4373,292,1.1,2022-10-01
8150,s526,334,2.4,2019-10-01
8151,s7561,119,4.4,2018-06-01
8152,s6996,42,6.8,2018-01-01
8153,s7899,483,9.3,2018-11-01
8154,s209,191,7.8,2023-10-01
8155,s19,203,9.6,2021-07-01
8156,s5432,266,5.6,2018-09-01
8157,s3526,426,6.8,2018-07-01
8158,s1176,418,1.9,2021-05-01
8159,s3507,236,9.6,2020-01-01
8160,s4956,93,9.6,2021-09-01
8161,s7508,261,5.2,2023-11-01
8162,s4200,472,9.8,2023-03-01
8163,s1278,457,9.4,2023-04-01
8164,s5865,345,2.6,2021-07-01
8165,s3837,412,6.0,2020-08-01
8166,s1226,234,6.8,2021-06-01
8167,s1946,52,3.6,2021-09-01
8168,s3190,207,2.8,2022-07-01
8169,s1511,144,1.7,2021-01-01
8170,s5279,390,2.3,2021-07-01
8171,s8229,88,4.6,2019-04-01
8172,s7169,325,2.7,2019-03-01
8173,s6705,306,4.8,2018-12-01
8174,s4623,293,1.5,2021-10-01
8175,s7314,497,4.3,2018-05-01
8176,s8593,226,8.3,2021-08-01
8177,s1599,78,4.5,2019-11-01
8178,s447,371,6.2,2018-03-01
8179,s47,352,4.5,2018-12-01
8180,s3839,161,2.4,2019-08-01
8181,s2674,107,6.2,2018-11-01
8182,s4493,107,10.0,2019-01-01
8183,s4129,422,6.5,2022-08-01
8184,s6013,348,6.9,2021-01-01
8185,s3416,493,4.0,2020-04-01
8186,s236,52,7.5,2021-03-01
8187,s1085,34,5.6,2023-06-01
8188,s1946,393,7.2,2021-05-01
8189,s6285,177,2.4,2019-06-01
8190,s5206,298,8.7,2019-02-01
8191,s3063,471,4.7,2021-09-01
8192,s6054,165,1.8,2018-10-01
8193,s6008,268,2.0,2020-01-01
8194,s7199,35,3.1,2022-09-01
8195,s7356,265,4.0,2019-09-01
8196,s2884,237,5.2,2019-10-01
8197,s135,89,8.1,2019-06-01
8198,s7025,421,1.3,2022-04-01
8199,s3619,425,4.2,2018-07-01
8200,s6435,459,2.0,2018-04-01
8201,s5589,268,8.8,2021-02-01
8202,s4626,221,4.0,2023-08-01
8203,s3865,167,8.4,2019-03-01
8204,s1412,401,2.8,2022-02-01
8205,s6283,268,1.2,2019-09-01
8206,s2621,283,5.8,2020-04-01
8207,s1466,186,7.2,2022-02-01
8208,s2196,21,6.0,2023-04-01
8209,s3371,164,9.5,2022-06-01
8210,s6066,236,2.0,2023-06-01
8211,s6883,344,3.0,2019-12-01
8212,s3199,127,1.4,2018-01-01
8213,s8284,51,2.3,2019-07-01
8214,s137,400,6.4,2022-10-01
8215,s6178,69,6.7,2022-02-01
8216,s7131,99,5.2,2021-10-01
8217,s7541,388,9.1,2019-07-01
8218,s4614,450,8.7,2022-11-01
8219,s8044,104,5.9,2018-04-01
8220,s5598,437,2.6,2018-01-01
8221,s3886,218,9.4,2020-09-01
8222,s6127,3,8.1,2020-12-01
8223,s8152,462,2.2,2019-02-01
8224,s2961,381,8.4,2019-06-01
8225,s495,105,3.9,2023-09-01
8226,s112,249,8.2,2019-05-01
8227,s7394,295,6.0,2020-08-01
8228,s7209,27,9.2,2019-07-01
8229,s7883,349,5.5,2021-04-01
8230,s5478,245,5.5,2020-03-01
8231,s7851,338,4.5,2023-11-01
8232,s1582,74,6.7,2020-05-01
8233,s7800,193,4.6,2018-12-01
8234,s4803,38,2.2,2023-05-01
8235,s6234,307,3.8,2021-12-01
8236,s5940,134,1.6,2021-10-01
8237,s8772,109,4.0,2020-05-01
8238,s4002,330,7.1,2021-11-01
8239,s3216,433,2.2,2019-05-01
8240,s1611,208,1.9,2019-07-01
8241,s404,99,1.7,2022-11-01
8242,s7517,162,6.7,2018-11-01
8243,s5976,118,1.8,2019-07-01
8244,s770,307,5.4,2020-08-01
8245,s7760,32,2.8,2020-08-01
8246,s505,471,6.7,2019-10-01
8247,s4843,121,9.1,2019-05-01
8248,s1128,101,4.5,2020-09-01
8249,s7777,473,2.9,2022-01-01
8250,s1215,152,8.1,2023-11-01
8251,s7846,14,7.9,2022-11-01
8252,s4989,41,8.9,2023-06-01
8253,s3950,183,6.6,2018-07-01
8254,s1991,306,1.4,2019-02-01
8255,s6438,123,6.9,2018-11-01
8256,s5971,129,4.1,2019-10-01
8257,s987,286,5.1,2023-09-01
8258,s3410,66,6.6,2021-07-01
8259,s5450,239,7.2,2022-10-01
8260,s5324,363,3.9,2019-03-01
8261,s1220,281,7.1,2018-07-01
8262,s1391,363,5.5,2022-04-01
8263,s6703,320,4.3,2019-09-01
8264,s5345,372,9.0,2019-09-01
8265,s5913,337,8.7,2020-10-01
8266,s2237,182,1.1,2020-07-01
8267,s3732,414,8.9,2022-05-01
8268,s6255,385,3.3,2020-03-01
8269,s7200,277,9.1,2021-10-01
8270,s70,126,7.6,2019-11-01
8271,s44,90,9.9,2018-11-01
8272,s8751,182,6.4,2020-08-01
8273,s4601,183,9.8,2019-06-01
8274,s1022,121,9.4,2023-08-01
8275,s3644,47,9.0,2020-06-01
8276,s56,106,2.3,2022-01-01
8277,s4072,302,8.7,2023-02-01
8278,s2645,274,7.6,2020-06-01
8279,s6303,331,4.9,2020-04-01
8280,s586,136,3.3,2019-05-01
8281,s8413,49,4.9,2022-12-01
8282,s4239,57,8.9,2020-04-01
8283,s6666,183,9.5,2018-09-01
8284,s1920,167,3.2,2019-09-01
8285,s3963,390,5.0,2023-01-01
8286,s7413,185,8.3,2018-03-01
8287,s4835,32,2.8,2019-05-01
8288,s5525,86,9.2,2019-09-01
8289,s6199,425,5.9,2022-09-01
8290,s1808,342,8.4,2019-06-01
8291,s8737,74,7.0,2019-11-01
8292,s823,106,2.6,2022-07-01
8293,s3840,459,5.1,2021-10-01
8294,s7268,35,6.3,2020-03-01
8295,s4996,328,7.8,2019-11-01
8296,s6033,216,1.6,2020-05-01
8297,s4308,232,7.6,2021-01-01
8298,s8348,45,8.9,2020-03-01
8299,s1741,274,4.2,2021-09-01
8300,s8394,264,1.7,2022-01-01
8301,s1690,165,4.6,2020-11-01
8302,s7240,122,1.6,2023-12-01
8303,s6451,159,8.4,2019-11-01
8304,s1792,105,6.9,2022-09-01
8305,s5649,65,5.1,2019-10-01
8306,s4144,105,1.1,2022-11-01
8307,s1886,140,2.3,2022-06-01
8308,s4515,4,9.2,2020-10-01
8309,s3363,336,9.3,2023-12-01
8310,s8164,357,9.0,2018-12-01
8311,s5069,408,7.7,2019-03-01
8312,s2060,485,1.0,2018-04-01
8313,s1680,109,7.7,2020-01-01
8314,s4618,247,9.1,2019-06-01
8315,s8298,5,5.8,2018-09-01
8316,s1166,98,10.0,2021-10-01
8317,s6129,292,3.7,2019-07-01
8318,s1544,58,9.5,2021-10-01
8319,s84,390,10.0,2020-05-01
8320,s956,348,5.0,2018-12-01
8321,s1971,83,7.5,2022-11-01
8322,s653,374,2.7,2018-01-01
8323,s8402,334,7.9,2023-03-01
8324,s4156,42,8.6,2020-08-01
8325,s1112,85,4.9,2019-05-01
8326,s6007,261,3.3,2023-08-01
8327,s6441,216,2.6,2020-05-01
8328,s6543,358,8.8,2018-07-01
8329,s251,182,9.1,2023-12-01
8330,s6609,59,3.7,2019-12-01
8331,s2493,434,7.1,2018-10-01
8332,s4553,371,6.6,2023-04-01
8333,s778,412,1.4,2020-07-01
8334,s135,283,7.6,2022-05-01
8335,s154,90,6.0,2020-07-01
8336,s195,142,6.2,2021-04-01
8337,s2991,270,6.0,2018-10-01
8338,s1323,434,3.3,2018-01-01
8339,s5195,130,5.3,2018-05-01
8340,s5580,100,5.4,2022-01-01
8341,s5518,104,3.3,2018-05-01
8342,s7690,256,9.7,2018-10-01
8343,s5305,366,3.0,2021-08-01
8344,s3113,436,5.9,2020-12-01
8345,s2278,449,7.1,2021-05-01
8346,s6564,152,6.3,2021-05-01
8347,s6091,171,9.6,2019-04-01
8348,s8151,270,1.2,2023-06-01
8349,s154,267,5.9,2018-07-01
8350,s6836,40,5.7,2020-08-01
8351,s3939,322,6.4,2023-08-01
8352,s3072,161,7.8,2020-07-01
8353,s7683,483,6.1,2020-12-01
8354,s1511,320,8.7,2018-11-01
8355,s2561,312,2.7,2018-07-01
8356,s6048,245,5.1,2021-02-01
8357,s968,495,6.7,2019-03-01
8358,s3536,498,6.2,2019-11-01
8359,s3350,453,3.5,2022-07-01
8360,s2424,233,8.1,2021-07-01
8361,s7094,23,1.4,2021-01-01
8362,s7960,47,6.8,2022-04-01
8363,s7343,337,9.6,2023-07-01
8364,s8117,78,6.2,2022-11-01
8365,s2817,97,10.0,2023-06-01
8366,s2858,313,6.0,2020-09-01
8367,s3770,460,5.9,2022-01-01
8368,s8274,188,5.1,2023-09-01
8369,s1862,316,7.8,2019-10-01
8370,s7219,307,3.8,2021-11-01
8371,s3082,477,6.4,2020-03-01
8372,s4815,434,3.9,2023-04-01
8373,s5003,111,2.6,2023-01-01
8374,s4015,155,6.6,2023-02-01
8375,s192,490,3.1,2022-05-01
8376,s2301,33,6.2,2018-01-01
8377,s6651,188,7.8,2022-03-01
8378,s1034,145,2.8,2018-09-01
8379,s4498,389,1.5,2019-11-01
8380,s5333,105,3.6,2022-09-01
8381,s4379,479,8.9,2020-06-01
8382,s4708,452,9.4,2020-10-01
8383,s8226,231,2.3,2020-06-01
8384,s1795,123,2.4,2018-11-01
8385,s7638,430,5.6,2023-02-01
8386,s3082,88,7.1,2023-12-01
8387,s5460,462,5.2,2021-10-01
8388,s2106,388,8.8,2023-06-01
8389,s1739,134,7.0,2019-11-01
8390,s2003,128,8.6,2023-09-01
8391,s6289,70,1.0,2023-06-01
8392,s5207,34,4.7,2018-04-01
8393,s1318,394,1.4,2021-08-01
8394,s3730,271,6.7,2021-04-01
8395,s611,406,4.3,2018-12-01
8396,s4597,294,8.8,2018-07-01
8397,s5597,30,1.6,2023-08-01
8398,s5252,347,1.5,2022-04-01
8399,s305,139,5.1,2019-09-01
8400,s5010,137,1.5,2023-05-01
8401,s1523,344,2.3,2019-07-01
8402,s1118,482,8.6,2019-07-01
8403,s1298,240,7.5,2021-12-01
8404,s1259,314,4.8,2019-02-01
8405,s5328,377,8.5,2021-06-01
8406,s6813,382,6.3,2023-07-01
8407,s2043,489,2.6,2023-07-01
8408,s7753,27,4.2,2019-06-01
8409,s1831,300,2.8,2018-12-01
8410,s846,482,9.5,2020-07-01
8411,s6970,186,9.2,2019-05-01
8412,s701,138,9.1,2021-12-01
8413,s7696,4,8.9,2022-03-01
8414,s3575,489,8.1,2019-09-01
8415,s2436,69,3.9,2018-09-01
8416,s4844,367,8.8,2023-06-01
8417,s8057,224,1.1,2020-12-01
8418,s3186,297,4.2,2020-01-01
8419,s810,468,5.2,2018-01-01
8420,s3300,106,6.4,2022-03-01
8421,s946,144,1.4,2019-02-01
8422,s8094,191,5.8,2018-12-01
8423,s5422,388,9.2,2021-12-01
8424,s8173,461,6.8,2022-08-01
8425,s4371,233,5.0,2018-02-01
8426,s3639,49,2.4,2023-10-01
8427,s7130,30,1.3,2019-03-01
8428,s7801,192,7.2,2021-08-01
8429,s1761,371,4.6,2023-10-01
8430,s8039,379,6.3,2023-08-01
8431,s1812,441,1.1,2018-10-01
8432,s6170,356,7.3,2023-04-01
8433,s6243,87,6.1,2020-06-01
8434,s3494,353,2.4,2018-11-01
8435,s254,377,7.1,2021-04-01
8436,s6638,338,7.3,2019-10-01
8437,s1565,346,5.5,2023-04-01
8438,s6613,68,9.6,2021-01-01
8439,s8402,99,3.4,2021-09-01
8440,s6862,69,5.3,2021-06-01
8441,s8408,248,5.4,2021-04-01
8442,s5415,70,5.1,2019-04-01
8443,s4982,403,6.9,2022-07-01
8444,s6200,443,6.0,2018-05-01
8445,s6445,446,5.1,2018-04-01
8446,s7777,156,1.3,2021-10-01
8447,s5161,205,5.6,2020-07-01
8448,s4937,418,5.9,2021-12-01
8449,s2803,183,8.7,2018-09-01
8450,s1390,294,2.2,2020-03-01
8451,s3350,283,4.0,2018-08-01
8452,s7641,431,6.4,2018-04-01
8453,s6854,63,10.0,2019-08-01
8454,s1742,220,4.5,2023-07-01
8455,s1599,96,7.3,2018-09-01
8456,s5264,343,1.5,2023-08-01
8457,s2896,1,5.6,2021-03-01
8458,s2921,76,1.6,2018-10-01
8459,s4397,31,1.0,2018-03-01
8460,s7957,34,4.2,2020-01-01
8461,s3106,282,5.0,2022-11-01
8462,s4005,4,7.4,2023-09-01
8463,s5937,410,6.8,2021-03-01
8464,s3680,345,3.8,2021-08-01
8465,s8574,131,6.1,2020-08-01
8466,s3314,235,7.7,2022-10-01
8467,s4051,131,9.6,2022-12-01
8468,s5707,359,6.6,2023-12-01
8469,s4362,236,9.6,2018-01-01
8470,s6328,120,5.5,2019-12-01
8471,s2717,322,7.1,2019-03-01
8472,s7235,176,5.9,2019-11-01
8473,s4392,336,9.1,2020-11-01
8474,s3741,253,8.0,2022-08-01
8475,s7629,471,9.3,2023-09-01
8476,s5001,85,5.7,2023-08-01
8477,s3460,57,1.8,2022-03-01
8478,s8601,151,8.1,2019-11-01
8479,s4922,434,4.4,2020-10-01
